report_id,date,month_key,text,cluster,cluster_label,umap_x,umap_y,vessel_type,flight_phase
2113435.0,2024-04-01,2024-04,Aircraft dispatched with [MEL] XXXXX. ICAS showed nose wheel steering 1:45 into flight. Complied with ICAS and Checklist. Notified dispatcher and Maintenance Control. Maintenance Control could be sure if nose wheel steering would work on landing. Coordinated with Chief Pilot. Dispatch advised Person A to have to vehicle standing by. [Priority handling was requested]. Uneventful landing was made. Aircraft was towed to gate.,-1,Noise,6.884033,3.204101,Air Carrier,Landing
2113445.0,2024-04-01,2024-04,Frequent 'SPAR VALVE CLOSED' MELs have been placed on multiple Boeing MAX 9 aircraft in the last two days; with two from dispatch alone resulting in a return to gate. Placard number XXXXX/XXXXY/XXXXZ for reference. Aircraft X had a return to gate yesterday; Day 0 at XA:07 as well for the same issue. The Captain of Aircraft X also noted that Aircraft X had a history of the same issue which the Maintenance Controller on duty agreed. While the placard itself does not seem to pose a problem; my concern is that this could potentially be a manufacturing issue or an issue innate in the design of the Boeing MAX 9.,8,Cluster 8,9.479252,1.659812,Air Carrier,Taxi
2113606.0,2024-04-01,2024-04,Boarding was complete and we received the ACARS loadout. It stated we had medical goods and dangerous goods in the forward cargo. Asked Operations about it and they sent a Ground worker up to talk. I asked if there was dry ice and biohazard on board. He stated no there are two boxes and no dry ice. I further asked what was in the boxes and he stated a dead animal and body parts. Since this sounded normal; and no dry ice; and no biohazard; I assumed that all was well. Once he stated body parts I should have went and looked myself at that time; but I trusted the worker to do their job but they were trying to do.We departed. After arriving in ZZZ; the FO upon walkaround took a photo of the material in question and it was more boxes (3) and had labeling showing 'type A' and 'radioactive two.' I search our manuals for the labeling 'UN 2915' but came up with nothing more than the many labels that could show up on shipments in the manuals. Also; what I did find was that none of the aforementioned items in this paragraph are allowed in our operations. Incident report filled out and email.Other than verify everyone's job is done and trust that training is lacking; I would make sure scanners and electronic measures are used to confirm items are correctly labeled when scanned in. Could be done with taking images of the scanned item and could derive a legal load.Accepted unnecessary hazard with knowledge of the hazard; failure to properly inspect. Failure to follow procedure by other party; safety concern regarding other party.,0,Cluster 0,12.950628,2.2032475,Air Carrier,Parked
2113856.0,2024-04-01,2024-04,Ramp did not secure dangerous goods in cargo pit 4; closed the cargo pit doors; and pushed the aircraft out of blocks prior to attempting closeout. Upon inspection of the closeout attempt; it was determined the ramp lead did not secure the item containing dangerous goods per the standard of operations procedures. Aircraft was prompted to return to the gate; causing a significant departure delay.,0,Cluster 0,12.625765,2.1930044,Air Carrier,Taxi
2113860.0,2024-04-01,2024-04,While working aircraft X; I scanned on my dangerous goods to pit 5. With out my knowledge; 3 minutes later the item was held off. I at no point held off any items while working this flight. I never got a verify hold off notice at close out as well.,0,Cluster 0,12.845158,2.1547723,Air Carrier,Parked
2113895.0,2024-05-01,2024-05,The scooter was held off from being loaded on the aircraft. Smoke was reported to be coming from the panel where the key is inserted to turn on the equipment. The scooter was taken to the baggage service office at ZZZ to be held until the passenger returns from ZZZ1. I was not at the gate to witness the incident. I was briefly made aware of it when I saw it being brought to the baggage service office at ZZZ. I am unsure if any other employee has filed a report and I wanted to ensure it was looked at officially.,5,Cluster 5,12.003434,1.0623127,Air Carrier,Parked
2113953.0,2024-04-01,2024-04,While at cruise it occurred that the DG ACARS acknowledgment wasn't sent. Then sent it. NOTOC paperwork given to me by ground crew. I checked it. Then got distracted by another issue before I sent acknowledgment on ACARS. On closeout we verified the DG on it. While at cruise we each had thought the other had sent the DG number. We also did not receive a DG notice on the ACARS. I understand that's not always sent. Another case of distraction while trying to complete a task.,0,Cluster 0,13.116737,2.5308692,Air Carrier,Cruise
2114211.0,2024-05-01,2024-05,Ramp and Cargo Operations not properly communicating. HAZMAT material loading on aircraft with no paperwork. Ramp confused on HAZMAT lithium batteries. After investigating it appears lithium battery with a certain label are acceptable cargo. Ramp; Ops Agent and Flight Crew uniformed on proper paperwork for shipping the cargo. No checklist seen for lithium batteries shipping. No info provided to Flight Crew. Seems very strange no info provided to Flight Crew of shipment of cargo.Suggestion: Provide proper info to Flight Crew of cargo shipments.,5,Cluster 5,11.976766,1.1069384,Air Carrier,Parked
2114331.0,2024-05-01,2024-05,Heard an unusual bang in the cargo area.  Shortly after RFO (Relief Flight Officer) came forward to report that a DG package located in the center middle bottom of left side of DG pallet was damaged and that the bang had originated from that area on the pallet. And that there was a clear liquid pooling under this package. The packaged was labeled with a toxic sticker.  Captain directed crew to evacuate the immediate area and informed the ramp and manager of the situation and then contacted duty officer. Airport fire was then contacted to ascertain extent of spill and nature of contaminant.  Crew was brought to crew office and waited till all clear was given and safe to proceed.   Cause: Possibly a packaging error or package positioning at the bottom with to heavy items on top of it.  Suggestions: Better packaging and awareness of possible fragile packaging and positioning them accordingly.,0,Cluster 0,12.732881,1.9575007,Air Carrier,Parked
2114332.0,2024-05-01,2024-05,Notified via email that a hazardous good has been discovered upon post flight by the next crew leaking in the cargo compartment.,0,Cluster 0,12.703604,1.9873798,Air Carrier,Unknown Phase
2114422.0,2024-05-01,2024-05,"Boarding was almost complete.  Passenger boarded plane with a grey duffel bag in hand and backpack over the duffel bag.  I looked at the bag and did not see a tag from gate agent and told passenger that we had room in the bin. While collecting pre departure drinks from passengers in first class; B FA (Flight Attendant) brought up the grey duffel from this passenger and it had a checked tag on the handle. B FA gave bag to the ramp and spoke with him.  She informed me that the ramp personnel had tried to take the bag and passenger wouldn't give him the bag.  I told B that I looked at the bag and did not see a gate check tag at all hanging down the bag. Passenger held both bags and had to have had the tag hidden behind his backpack he was also holding in his hand at the time of boarding. Ramp put bag under the plane that had been checked by the gate agent.  I asked the ramp personnel why he hadn't informed me about the gate checked bag and his exact words were  I assumed the bag would be coming off the plane in a couple minutes"".  During flight; B FA informed me that the same passenger had informed her; that his laptop was in the duffel bag.  She told me she had called to inform the captain.  I asked B FA if she had asked passenger if there were any Lithium-ion batteries in the bag before she gave to the ramp. She said she did not because it was already gate checked by the gate agent and assumed that the gate agent had already asked the passenger these questions. The passenger stopped to speak to me and the captain when deplaning. At that time; I said to passenger that I didn't see the gate checked bag tag and since he had his backpack covering the handle of the duffel bag he must of had the tag hidden behind the backpack.  Passenger said ""that would be correct."" He admitted the tag had been hidden from me to see.   He asked the captain what he should do about his laptop and the captain told him he should speak to the gate agent to have his bag pulled since he had his laptop in it and was connecting on a flight later that day.  Passenger said he just wasn't thinking and forgot about his laptop was even in his bag until we got in the air.""",5,Cluster 5,11.581509,1.1104068,Air Carrier,Parked
2114884.0,2024-05-01,2024-05,"Holding short of the runway for departure at XA:00 after weather delays; we could not get our final numbers. We sent ACARS message; called ops and finally notified dispatch. Dispatch sent two message via ACARS Ramp is fixing an issue on their end. They have to move 15 bags to secure hazmat."" Also; ""Supervisor is telling me the hazmat has not been secured. You will need to go back for ramp to fix it."" We immediately called ops to confirm and ask why we didn't know there was hazmat on board. We never received a dangerous good form. We returned to the gate and Supervisor corrected the issue and wanted to push. We inquired about the dangerous goods form and not to push. They said they were working on it. We waited and Supervisor said they couldn't give us a form so they removed the dry ice.""",0,Cluster 0,13.186302,2.3943102,Air Carrier,Taxi
2114906.0,2024-05-01,2024-05,"We never received a DG (Dangerous Goods) preliminary report.  We received a no DG"" msg during acars init. During pushback I received a ""dg not acknowledged"" msg. I queried the tug driver and he said he added DG just before door closing. I was never notified of the DG written or verbal until after brake release. After calls to ops and load planning I obtained a ""final summary"" and acknowledged.""",0,Cluster 0,13.274669,2.5311522,Air Carrier,Taxi
2114958.0,2024-05-01,2024-05,During pushback; I heard a noise in the cargo compartment; but; thought it was one of the standard shifting noises heard.  Upon arrival in ZZZ1; the offload crew said that the hazmat can had never been locked in place laterally; and the only thing that kept it from crashing against the side was the fire hose it was attached to.  There was no damage; however; we wanted to ensure this gets highlighted as a safety issue because it could have been catastrophic. A lack of attention to detail during the final inspection of the main cargo deck.  I would guess that the crew was rushing fatigue may have played a role; however; I cannot accurately say what their sleep status was.Slow down and do it right.,0,Cluster 0,12.826892,2.295561,Air Carrier,Parked
2115664.0,2024-05-01,2024-05,While parked in ZZZ1 and during our departure briefing; a loading staff member interrupted me with the Dangerous Goods Notification to Captain (NOTOC). I mentioned to my First Officer that we had 100lbs of dry ice onboard and I verified the information and signed both copies and handed them back to the loading staff.  We completed our briefing and performance verifications and since we were close to scheduled block out time; I closed the main cargo and crew entrance doors.  After an uneventful flight to ZZZ and after parking and completing checklists; I opened the main cargo and crew entrance doors. A staff member came up the stairs and asked if they were positioned properly and if we had a NOTOC. I retrieved the dangerous goods envelope from its storage pouch and noticed the NOTOC was missing. We searched the pouch and other areas and couldnt locate it. I tried calling ZZZ1 Operations with no answer.  I also reached out to ZZZ and ZZZ2 Chief Pilots offices and notified them as well. Procedurally; after signing the NOTOC; the loading staff retains one copy and places the other copy in the DG Envelope and storage pouch.  Unfortunately; this did not happen.,0,Cluster 0,12.769841,2.3570983,Air Carrier,Parked
2117066.0,2024-04-01,2024-04,At level off; I provided the flight deck with their catered meals. I had not unwrapped any items which were catered for them. Particularly; their ice cream; is wrapped in gray; non-transluscent; bubble wrap and saran wrap. Within this wrapping also contained dry ice to keep the ice cream cold. After some time; a call was made from the flight deck to the cabin. My #3 flight attendant answered the phone and had a conversation with (I assume) the captain. After the phone call; my #3 informed me that I had given them dry ice and that they could not have dry ice in the flight deck. At this point we set up the cart for proper flight deck door opening procedures and I retrieved the dry ice and returned it to the cart. I do think that the procedure for dry ice (as it pertains specifically to meal service) in the flight deck could be outlined definitively in flight attendant manuals (both procedures and service manuals). In addition; I do not think that catering should pack catering items; specifically for flight deck service; with dry ice at all.,5,Cluster 5,11.580735,1.2299979,Air Carrier,Cruise
2117255.0,2024-05-01,2024-05,First flight of a 3-day trip. We had a few threats including a late arriving aircraft; high winds out of the west in ZZZ leading to several Runway XX departures; and a center fuel pump on MEL. When it was time to push; I released the parking brake. I realized that the only DG (Dangerous Goods) paperwork we had was the planned; not the final; so I communicated with the ground crew and set the parking brake.,0,Cluster 0,13.350667,2.5386674,Air Carrier,Parked
2117369.0,2024-05-01,2024-05,Upon taxi out we received a new final DG (Dangerous Goods). I had already gotten a Final Summary at the gate and had sent dangerous goods acknowledgment code.,0,Cluster 0,13.3607025,2.5346916,Air Carrier,Taxi
2117370.0,2024-05-01,2024-05,Shortly after releasing parking brake for pushback; the Captain and I realized we never received the Final Dangerous Goods Summary. Upon recognition we re-set the parking brake and sent a dangerous goods acknowledgment code which sent the report to us. The aircraft never moved during this process and we acknowledged with dangerous goods acknowledgement code upon receipt.,0,Cluster 0,13.366054,2.554813,Air Carrier,Parked
2117614.0,2024-05-01,2024-05,At the gate all responsibilities were accomplished including all briefings prior to push. We pushed back and taxied out to Runway 4L via Taxiway Bravo. The Before Takeoff Checklist was accomplished. I heard the Captain read back the departure portion of the checklist. I did not see it on the FMC as I was looking outside when the FO was heads down running the checklist. Tower cleared a heavy jet for takeoff. They then gave us line up and wait instructions and shortly after; we were cleared for takeoff. While departing Runway 4L; the Captain was the pilot flying. I was the Relief Pilot in the center seat. We encountered wake turbulence at roughly 500 ft. The Captain was hand-flying. At this time I noticed we were going through 600 ft. and I looked down on my iPad to verify we were supposed to be making a right turn to 055 at 500 ft. As I was speaking up along with the other Relief Pilot saying we have to turn right; ATC questioned us about the noncompliance with the turn on the SID. At this time we were coming through 1000 ft. and they gave us a left turn and queried us on why we did not comply with the SID; to which we responded we were encountering wake turbulence. Initially I thought the wake turbulence was a distraction; which it might have been and the Captain was flying and maintaining control of the aircraft. We were given another left turn direct ELVAE and passed over to Departure. We continued to 18;000 ft. at which time we debriefed the incident. Wake turbulence was a factor. However; the SID was not programmed in the FMC. The rest of the flight was uneventful. It is my understanding that when the clearance was pushed to the FMC it knocked out the departure procedure. I missed it on the Before Takeoff Checklist. I heard both the FO and Captain but I did not visually see it as I was looking outside.,-1,Noise,6.8679113,1.2608007,Air Carrier,Takeoff / Launch; Initial Climb
2117791.0,2024-05-01,2024-05,Per Person A; ok to board family with a motorized suitcase; even with the Li-ion battery removed - held in hand. Per SOP; these are not allowed at any time. Per Person A; Manager Person B overrode SOP safety guidelines by allowing travel with battery removed. Verification not available of battery remaining out of bag in either instance. Person A allowed travel by this family based upon previous conversation with Manager.,5,Cluster 5,12.000547,1.0790176,Air Carrier,Parked
2117804.0,2024-05-01,2024-05,Ramp Agent was running cargo; weather was rainy; agent was told to pick up freight left on a belt loader between Gates XX and XY and bring to freight house. Agent grabbed box/boxes leaning against upper body and did not realize there was a leak from parcel that contained chemical/radioactive material. Next morning subject had skin pain and burning feeling on chest area and saw red radiation burn marks. Agent had headache and rested during the day and started feeling better by the end of the afternoon and headed for the airport. That evening; agent reported the incident to Ramp Supervisor. Supervisor requested agent to go to the hospital to be checked out. Agent had blood sample pulled and doctor stated that no immediate danger existed. Doctor mentioned that if a rash or blister developed that the agent should go back to the hospital. Uniform shirt and vest were turned to Management when requested.,0,Cluster 0,12.644453,1.8476331,Air Carrier,Unknown Phase
2118306.0,2024-05-01,2024-05,ACARS was down while we did our preflight duties on the ground in ZZZZ. The FMC was manually loaded using our flight plan information. After pushback; we received a request for a DG (Dangerous Goods) Captain acknowledgment. This was the first time we heard of any DG planned/loaded on our flight. We called Operations; and they confirmed that the DG; dry ice; was loaded. We requested a final DG summary from Operations and received it shortly afterward. We then sent the dangerous goods acknowledgment code.,0,Cluster 0,13.2616005,2.5039196,Air Carrier,Taxi
2118370.0,2024-05-01,2024-05,I was selected for a random screening upon arrival at the airport. I was given a very thorough and time-consuming search; and thus arrived at the aircraft about 20 minutes prior to pushback. The First Officer had to do all of the preflight prep in my absence. We were unable to get the takeoff data message and after some troubleshooting realized we had missed an incorrect flight number that was loaded in the FMC. It was some combination of 1 and 0; which is probably why we missed it; but not the correct [number]. After correcting this error we were able to get the takeoff message. Upon brake release; we immediately received a notification form warning. I queried the Tug Operator if they had loaded dangerous goods (DG) and he replied yes; so we sent a dangerous goods summary request and subsequently acknowledged the dangerous goods; dry ice.Technically we had released the brakes prior to acknowledging the DG; which is not in accordance with SOP. We did not push without the acknowledgment. The notification form warning states prior to aircraft movement; while the DG summary states prior to brake release; which is more conservative.,0,Cluster 0,13.312513,2.5165558,Air Carrier,Taxi
2118391.0,2024-05-01,2024-05,Upon pushback in ZZZ we received a message stating that the final DG (Dangerous Goods) had not been accepted. The FO and I thought this was strange because we didn't receive a planned DG message during our preflight sequence. I inquired through Operations and they confirmed that DG had been loaded at the last minute. I never received a verbal; or written notification this had been loaded from the ramp crew. I requested to have a final DG sent to the printer or my email.  Operations was able to send final DG to my email. Once I received this I was able to accept the final DG.,0,Cluster 0,13.181813,2.423068,Air Carrier,Taxi
2119017.0,2024-05-01,2024-05,A passenger made me aware during boarding that they had placed both a men's electric razor and a camera(s) in their checked luggage and they were concerned that either or both contained lithium batterie(s).At the time; my thought process was that; they may or may not actually be lithium batteries; they were not just 'loose' batteries; and they were housed in a device. Ultimately; I failed to notify either Operations in ZZZ or the Captain. Upon reflection during the flight and; as not to create an 'issue;' I realized that I had failed to handle the situation correctly. In an effort to not continue the risk; upon arrival in ZZZ1; I spoke with the Operations Agent and explained the situation and asked if it could be corrected. The Operations Agent indicated to me that the passenger's bags would be pulled prior to their connecting flight. I then spoke to the passenger(s) and asked them to speak with the Operations Agent. Self-realization that each of us is critically responsible for the safety of our crew; our passengers and our assets. That it is not an issue to stop what is currently happening and address it at the time. To hope that if you do make an error that by handling it at the time; that you will not be perceived differently by the crew. Is it possible that checked baggage be screened for items such as lithium batteries; thereby reducing the factor of human error?,5,Cluster 5,11.806107,1.0434664,Air Carrier,Parked
2119050.0,2024-05-01,2024-05,Passenger had a portable oxygen concentrator and his battery was dying and the rest of the batteries were in the cargo. I saw that he was having problems breathing so I called the Captain and said would I be able to switch him to the POB (Portable Oxygen Bottle) and he was breathing pretty well after that. We landed and he was looked at by EMS and was okay but was not able to go on his next flight.,5,Cluster 5,11.639449,0.95121956,Air Carrier,Cruise
2119073.0,2024-05-01,2024-05,I landed at LNS under VFR conditions at approximately XA:21 PM local and departed LNS at approximately XB:38 PM local to return to FDK.  I departed runway 08 and made a climbing right turn to 1500 feet MSL and direct FDK.  Once on course to FDK and nearing the river the clouds were lower than on landing and while working to maintain VFR I dropped below 1500 feet a few times until the cloud layer lifted and I was able to climb to 4500 feet MSL and continue the flight without incident to FDK.,22,Cluster 22,1.593501,2.3594356,Personal,Cruise
2119289.0,2024-05-01,2024-05,"This morning we were assigned Aircraft X. It had MEL 21-XX-XX-XX. Shortly before pushback we received an ACARS message that we were flying under supplemental dry ice procedures. At this point we reviewed the Supplemental Dry Ice Procedures in the QRH. The top note on [the] page addresses the scenario forced by the MEL where the Compartment Temperature Controls automatic function is inoperative; and the switches can be placed in the OFF position. We misread/missed this step while reviewing the procedure. Things didn't make sense to us after misreading the step so I called the Supervisor for clarification; and she prompted me to call our Dispatcher and update him. The Supervisor sent me a copy of document which had wording matching the QRH wording we missed. This document provided the relief we needed and we departed after the 25-minute delay; with the Supplemental Dry Ice Procedure in effect. Once we landed in ZZZ1 I had a notification from the Supervisor highlighting the note in the QRH we misread.We misread the procedure/missed the note that provided relief for the MEL. I've been flying ZZZ1 this month and Supplemental Dry Ice is often added to the flight before block out. Every time they add it I review the procedure in the QRH with my FO. Maybe I read it too fast given how very familiar"" with the steps I was. In the end; we missed that note and delayed block out until we were satisfied we were operating safely and legally.Suggestions: Checklist discipline. Read slowly like you've never used it before regardless of how familiar with the steps I am. Perhaps adding a note in the MEL indicating Supplemental Dry Ice Procedures are allowed/unaffected by the MEL.""",-1,Noise,8.232855,1.1131014,Air Carrier,Parked
2119601.0,2024-04-01,2024-04,This report is in relation to [another] report. Spoofing event in Jedda airspace; filed by me for the same date. I did not make a logbook write-up; even though both left and right GPSs failed during this event; and remained INOP for the remainder of the flight. I now realize that I may have misinterpreted [the] bulletin; where in the note it states; not to make a logbook entry if the GPSs failing; is due to a failure external to the aircraft; which I assumed was the case.,3,Cluster 3,-0.600738,4.4869523,Air Carrier,Cruise
2119785.0,2024-05-01,2024-05,I was asked to ship dangerous goods on Day 0. I was unfamiliar with the HAZMAT process and not comfortable shipping something that might be flammable due to me not dealing with HAZMAT on my shift. We also did not have a Crew Chief on duty that day and do not have a Crew Chief on second shift on weekends. I stated that in a chain email regarding a part that was requested to be shipped out to ZZZ1 on the previous shift prior to me coming on my shift. By the way; first shift stated that they were unable to locate the part. I was put on a level for not knowing how to do HAZMAT and not shipping the part out in a timely fashion.,0,Cluster 0,12.827902,2.0479734,Air Carrier,Unknown Phase
2119796.0,2024-05-01,2024-05,Departing Clovis Regional in initial climb with autopilot engaged as usual. Encountered an area of LLWS (which was forecasted in this area). Just as my instrument clearance was issued by Cannon Approach; the aircraft became difficult to control. A standard climb attitude at 120 knots quickly became a shallow descent angle. Focused on maintaining aircraft control rather than climbing on my cleared track. VFR conditions so no concern of hitting terrain or other aircraft. Deactivated autopilot which helped considerably to maintain control. Climb rate was still difficult to attain but after a minute or so this effect lessened and I was able to reach my cleared height of 7000 ft. and course direct to ZZZZZ (near ZZZ). Nothing unusual occurred for the remainder of my flight over the next two hours. Autopilot reengaged successfully.,30,Cluster 30,3.7152307,0.53133965,Personal,Initial Climb
2120193.0,2024-05-01,2024-05,We were finished with the Before Pushback Checklist and had received the Final Dangerous Goods Summary. We were communicating with the ground push crew and trying to determine who we talked to for pushback clearance from with ATC. The ground crew were asking for brake release and I told them we couldn't release the brakes yet. I asked the flying First Officer if we acknowledged the Dangerous Goods Summary and he said that we did. He may have thought that I meant the Final Dangerous Goods Summary. We received pushback clearance from ATC; asked the ground crew if we could still release brakes; and were told that we could release brakes. I released the brakes and we immediately received an ACARS message to acknowledge the Dangerous Goods Summary which we then complied with before aircraft movement. We continued the pushback and flight without any further issue. The Final Dangerous Goods Summary was received around 4 minutes before brake release. The communication confusion and language difference in ZZZZ with ATC along with the ground crew insisting on me releasing the brakes were definitely contributing factors distracting me from sending the acknowledgement code so as to receive the DG (Dangerous Goods) Summary acknowledgement.,0,Cluster 0,13.351034,2.5459204,Air Carrier,Parked; Taxi
2120289.0,2024-05-01,2024-05,After initializing ACARS the crew realized that incorrect data was loading; it was determined that the ACARS was using Aircraft Y information. After conferring with Dispatch; crew was informed ACARS was intermittent. Attempted to reinitialize ACARS and the navigation systems; however; aircraft again loaded Aircraft Z vs. Aircraft X. In order to get an on-time departure the crew began manually loading the data with proper verification in accordance with the checklist. The crew manually requested a Maintenance Release and other documents began arriving via printer - lav/water servicing; etc. Crew pushed back a few minutes early and while starting engines got a message that the dangerous goods acknowledgement code had not been sent. Crew was unaware of any dangerous goods on board. Crew completed the After-Start Checklist and contacted Station Operations; who were then able to send a new dangerous goods message directly to the printer. Crew reviewed and acknowledged.,0,Cluster 0,13.273025,2.4676652,Air Carrier,Taxi
2120335.0,2024-05-01,2024-05,Just after brake release but before push we received a message from dispatch to not push back pending final weights. Then load planning sent a message that ramp personnel had not secured Dangerous Goods (DG) on the aircraft. We advised dispatch and load planning we were previously notified that we did not have DG onboard; but if that has changed we will need the 'final dangerous goods summary.' I called dispatch on the phone and asked to be connected with load planning. The load planner reiterated that we had DG and that it needed to be properly secured. Since we had DG I explained that we needed our normal DG paperwork. The load planner said that he was unable to send the normal paperwork for DG due to the way the item(s) were entered into the system. I advised him we either need our paperwork or we need to remove the item(s). The station personnel then communicated that the items were biological in nature and did not need the normal DG notification procedures. We verified their description of the items matched the description and categorization of 'Conditionally excepted dangerous goods' as described in FOM biological substances. This categorization does not need Captain notification or a 'final dangerous goods' report generated so we continued the flight without further delay.,0,Cluster 0,13.204043,2.4131372,Air Carrier,Taxi
2120357.0,2024-05-01,2024-05,Check into flight with CSR (Customer Service Representative); asked for any specials; alluding to the battery-powered wheelchair passenger we saw in the boarding area. They told us both pilots there weren't any specials. Noticed the wheelchair powering up in the jetway; Captain (CA) called the manager to figure why this wasn't on our service message through ACARS; no dangerous good message either. Eventually got the pink slip about the dry cell battery but the rampers filled it wrong. CA had to go down and physically disconnect the battery from the wheelchair as he pressed a button and it was still working. Poor handling of the battery and poor notification to us pilots resulted in a delay.,5,Cluster 5,11.930223,1.048947,Air Carrier,Taxi
2120696.0,2024-05-01,2024-05,I was flying a helicopter from the ZZZ to ZZZ1. Accompanying me was my XX year old daughter. We had gotten up early in the morning and flew approximately 8 hours; stopping 3 times for fuel; over an 11 hour period. About 20 miles out of ZZZ1 I noticed a TFR ring on my Multi-function Flight Display (MFD) (assuming the info came from ADS-B.)  Confused as to why a TFR would be this far out; I called ZZZ2 Tower who verified no active TFR's and gave contact info for Approach. I was unfamiliar with the area and was concerned I may have been flying into something that had not shown up on my prebrief that morning. I contacted Approach and got VFR flight following just to be safe. They handed me off to ZZZ1 Tower. I informed tower that I was unfamiliar with the airport; but that I was instructed to park the aircraft on Taxiway 1. I said that my hands were full and that I didn't want to go heads down to pull up the airport diagram for a direct landing. ZZZ1 said no problem; 'we'll bring you on Runway XX' and give us taxi instructions from there. Tower instructed us to enter a right downwind for XX. Upon entering I could not recall if they asked me to report or not. I didn't report. At that point I spotted taxiway 1 and pondered asking for a direct landing; but opted to continue to fly the pattern. I flew a right base and at that point we received an altitude alert (typical with our avionics system) and a traffic alert. My daughter questioned it; but I assumed it was a plane on the ground and told her it was okay. I turned final; and on short final I observed an airplane departing on XX. I do not know where the airplane came from. I came to a hover at the end of XX and waited for instructions from Tower. When none came I told them I was at the 'end of XX' and they proceeded to give me taxi instructions to taxiway 1. At that time I did not recall whether I was cleared to land or not. I did not recall any other traffic in the pattern or being given a takeoff clearance. However; I do recall being tired; that my kid was hungry; and that I just wanted to get on the ground.,37,Cluster 37,3.0539665,3.5903203,Personal,Landing
2120904.0,2024-05-01,2024-05,Ramp cleared the flight for pushback; the ground crew then requested additional bags loaded. We continued the push and taxi out for on time. As we taxied out operations requested a return to gate for DG. Upon gate return it was discovered DG was added (dry-ice) without crew knowledge. The dry ice was then loaded correctly without further incident. There was a miss communication about DG and additional bags.,0,Cluster 0,13.221229,2.4569545,Air Carrier,Parked
2121025.0,2024-05-01,2024-05,Flight coming from ZZZ1 [airport] to ZZZ [airport] in pit 3 were 51 bags were placed in the middle of the pit 3 but DG (Dangerous Goods) was placed all the way to the end not secured correctly.,0,Cluster 0,12.576418,2.1765501,Air Carrier,Parked
2121431.0,2024-05-01,2024-05,This flight was a continuation of a divert to ZZZZ which originated in ZZZZ1.  Prior to pushback we received a message from load planning telling us not to pushback until we received the final weights since ZZZZ personnel were not familiar with loading a 767.  We received final weights after approximately 20 minutes after which we pushed back and started engines.  Shortly after starting engines we received a message from both Dispatch and load planning that we not takeoff due to a possible large cargo weight error.  We ultimately returned to the gate; and the cargo weight was confirmed to be more than 28;000 lbs heavier.  While at the gate; we also received a planned dangerous goods message that we had not received prior to the previous pushback.  Load planning eventually corrected both the cargo weight error and confirmed dangerous goods were on the aircraft.  The flight departed without further issues.,0,Cluster 0,12.871492,2.3053071,Air Carrier,Taxi
2121476.0,2024-05-01,2024-05,While at cruise a passenger in seat XX had their laptop fall through a gap between the seat and the sidewall.  Neither the Purser nor First Officer were able to locate the laptop; and it appeared to have fallen into the cargo pit area along the sidewall.  After discussing the situation Dispatch; Maintenance Control; and the Chief Pilot; a decision was made to divert the aircraft to ZZZZ Airport.  The decision was made because the laptop was inaccessible to the crew in the event of a battery fire over the ocean.  The diversion to ZZZZ resulted in an uneventful overweight landing.  The laptop was retrieved in the forward cargo pit sidewall by maintenance. The flight was unable to continue due to crew rest legalities and the flight from ZZZZ to ZZZ [airport] was cancelled.  The flight operated the next day.,5,Cluster 5,11.809482,1.0053115,Air Carrier,Cruise
2122108.0,2024-05-01,2024-05,A passenger was required to check their carry on bag because of bag space running out.  They forgot to remove a pair of headphones in a charging case and informed me.  I informed the FA1 who informed the gate agents and captain.  The agents insisted that it did not count as a lithium ion battery and told the FA1 that only removable suitcase batteries could not be checked.  They also stated that they did not want to remove the bag because we were at departure time and they did not want the flight to be further delayed.  We took off with a lithium ion battery in our cargo hold and the bag is supposed to be checked on to ZZZZ putting passengers at even more risk.The airline puts a lot of pressure on gate agents to push flights out on time.  They are threatening their jobs if flights are delayed; even if they are not personally responsible.  This is leading to FARs being broken and passengers are being put at risk.,5,Cluster 5,11.816993,1.0427969,,Parked
2122195.0,2024-05-01,2024-05,While several flight school aircraft were operating in the pattern at ZZZ [airport] for runway XX the AWOS was reporting winds calm; however we noted through both the windsock and aircraft performance that the wind was really favoring runway XY and we were landing with a marginal tailwind. All flight school C172s (a total of 3 at the time) discussed over CTAF and reorganized to join a pattern for runway XY without issue. On a touch and go myself and my student noticed a twin Aerostar taxi without any radio calls to the departure end of XX and noted the possible risk of a runway incursion. He held short and we continued left traffic. Another flight school aircraft was turning approximately a 3/4 mile final and announced it over CTAF. Immediately after the Aerostar makes a radio call along the lines of 'Aerostar departing runway XX; the CORRECT runway if any of you could actually use this cool tool called a windsock on the ground and paid any attention' in a very aggressive tone. The aircraft on final immediately repeated that they were on short final XY; to which the Aerostar announced 'I'm already on the correct runway that the wind is favoring so get go around and deal with it'. From our position in the downwind we could clearly see he was at least 5-10 feet short of the hold short line and still stopped even after his call; but elected to enter the runway anyway. His departure path came closely under the final traffic; right behind traffic that was crossing midfield to join the downwind; and right over a helicopter entering the pattern. Each aircraft had limited room to maneuver but fortunately all were highly aware and able to avoid. The Aerostar made a few more snide replies about no one but him being able to read a windsock before departing the area. We continued our lap in the pattern after his departure and noted the windsock showed nearly no wind; barely a slight breeze favoring XY.,32,Cluster 32,3.3619182,4.984155,FBO,Initial Approach
